SR_no,ATM ID,SD & T,ED &T
16202,S1AWGG10,43437.83958,43438.33958
16203,S1AWGG10,43438.83889,43439.34097
16204,S1AWGG10,43439.83889,43440.33681
16205,S1AWGG10,43440.79097,43440.84167
16206,S1AWGG10,43440.86111,43441.33958
16207,S1AWGG10,43441.86806,43442.35
16208,S1AWGG10,43442.83819,43443.34306
16209,S1AWGG10,43443.83889,43444.33958
16210,S1AWGG10,43444.84097,43445.34028
16211,S1AWGG10,43445.83681,43446.34097
16212,S1AWGG10,43446.82778,43447.34028
16213,S1AWGG10,43447.61806,43447.83681
16214,S1AWGG10,43447.84306,43448.34028
16215,S1AWGG10,43448.83819,43449.34028
16216,S1AWGG10,43449.58472,43449.81597
16217,S1AWGG10,43449.84375,43450.33819
16218,S1AWGG10,43450.82778,43451.3375
16219,S1AWGG10,43451.83681,43452.34236
16220,S1AWGG10,43452.6,43452.78194
16221,S1AWGG10,43452.83889,43453.33958
16222,S1AWGG10,43452.875,43453.42569
16223,S1AWGG10,43453.42569,43453.85278
16224,S1AWGG10,43453.80903,43453.85208
16225,S1AWGG10,43453.86736,43454.33819
16226,S1AWGG10,43454.83958,43455.33958
16227,S1AWGG10,43455.81042,43455.86181
16228,S1AWGG10,43455.90694,43456.34792
16229,S1AWGG10,43456.8375,43457.3375
16230,S1AWGG10,43457.84028,43458.33819
16231,S1AWGG10,43458.33819,43458.48403
16232,S1AWGG10,43458.48403,43458.70694
16233,S1AWGG10,43458.84514,43459.34028
16234,S1AWGG10,43459.84167,43460.34167
16235,S1AWGG10,43460.83889,43461.34028
16236,S1AWGG10,43461.83889,43462.33681
16237,S1AWGG10,43462.84097,43463.33889
16238,S1AWGG10,43463.70833,43464.66111
16239,S1AWGG10,43464.58472,43464.66111
16240,S1AWGG10,43464.66181,43465.84514
16241,S1AWGG10,43465.84583,43466.51042
16242,S1AWGG11,43435.6125,43435.68819
16243,S1AWGG11,43435.95139,43436.32431
16244,S1AWGG11,43436.95208,43437.30556
16245,S1AWGG11,43437.95,43438.33056
16246,S1AWGG11,43438.95208,43439.30139
16247,S1AWGG11,43439.9375,43440.31042
16248,S1AWGG11,43440.75903,43440.81875
16249,S1AWGG11,43440.95139,43441.30069
16250,S1AWGG11,43441.93681,43442.30486
16251,S1AWGG11,43442.94653,43443.31806
16252,S1AWGG11,43443.94931,43444.3125
16253,S1AWGG11,43444.95694,43445.30625
16254,S1AWGG11,43445.74931,43445.83889
16255,S1AWGG11,43445.94931,43446.29861
16256,S1AWGG11,43446.94583,43447.30764
16257,S1AWGG11,43447.94306,43448.30625
16258,S1AWGG11,43448.68056,43448.73125
16259,S1AWGG11,43448.95,43449.31528
16260,S1AWGG11,43449.94444,43450.30694
16261,S1AWGG11,43450.94931,43451.31181
16262,S1AWGG11,43451.94722,43452.31528
16263,S1AWGG11,43452.94375,43453.30903
16264,S1AWGG11,43453.94722,43454.3125
16265,S1AWGG11,43454.94583,43455.32292
16266,S1AWGG11,43455.94028,43456.31458
16267,S1AWGG11,43456.96319,43457.31875
16268,S1AWGG11,43457.94167,43458.32431
16269,S1AWGG11,43458.94653,43459.32986
16270,S1AWGG11,43459.95417,43460.32361
16271,S1AWGG11,43460.95,43461.30833
16272,S1AWGG11,43461.83889,43462.30417
16273,S1AWGG11,43461.94792,43462.30417
16274,S1AWGG11,43462.78542,43466.71806
16275,S1AWGG11,43462.94722,43463.30486
16276,S1AWGG11,43463.74931,43463.79653
16277,S1AWGG12,43435.20694,43435.50208
16278,S1AWGG12,43454.63819,43454.71875
16279,S1AWGG12,43454.86736,43454.91597
16280,S1AWGG12,43462.62917,43462.76597
16281,S1AWGG58,43441.37708,43441.51111
16282,S1AWGG58,43446.43333,43446.65764
16283,S1AWGH02,43461.82083,43462.44306
16284,S1AWGL37,43444.73403,43444.80625
16285,S1AWGL37,43444.74375,43444.81875
16286,S1AWGL37,43450.55972,43450.63611
16287,S1AWGL37,43465.49653,43465.57917
16288,S1AWGN04,43444.60764,43444.73681
16289,S1AWGN08,43436.49653,43437.68056
16290,S1AWGN08,43456.42986,43456.72569
16291,S1AWGN08,43456.58403,43456.63194
16292,S1AWGN08,43459.63681,43460.33611
16293,S1AWGN08,43461.75556,43462.54931
16294,S1AWGN08,43462.55,43462.62708
16295,S1AWGN08,43465.50069,43465.55069
16296,S1AWGN08,43465.76181,43465.93958
16297,S1AWGN09,43436.47014,43437.67431
16298,S1AWGN09,43439.76736,43440.47569
16299,S1AWGN09,43439.76736,43439.85139
16300,S1AWGN09,43440.47569,43440.63958
16301,S1AWGN09,43458.55486,43459.52569
16302,S1AWGN09,43459.525,43460.83333
16303,S1AWGO95,43436.48056,43436.72917
16304,S1AWGO95,43444.76181,43444.87778
16305,S1AWGO95,43457.66875,43457.72569
16306,S1AWGO95,43461.68264,43461.74097
16307,S1AWGU03,43437.75,43437.80903
16308,S1AWGU03,43451.65694,43451.87778
16309,S1AWGU03,43455.68264,43455.83125
16310,S1AWGU03,43464.92222,43465.48125
16311,S1AWGU89,43440.24931,43440.29306
16312,S1AWGU89,43443.48472,43445.41042
16313,S1AWGU89,43445.44792,43445.49861
16314,S1AWGU89,43445.63611,43454.68611
16315,S1AWGU89,43453.69792,43454.68611
16316,S1AWGU90,43435.26667,43435.33333
16317,S1AWGU90,43435.42847,43435.59861
16318,S1AWGU90,43449.72083,43449.76389
16319,S1AWGU90,43455.78611,43455.85556
16320,S1AWGU90,43456.37708,43456.44375
16321,S1AWGU90,43456.60417,43456.65139
16322,S1AWGW54,43442.26319,43444.40347
16323,S1AWGW54,43454.77083,43454.82639
16324,S1AWGW54,43454.89444,43455.40069
16325,S1AWGZ08,43437.74861,43438.52361
16326,S1AWGZ08,43438.51389,43438.80347
16327,S1AWGZ08,43438.80347,43438.86875
16328,S1AWGZ08,43438.97778,43439.55347
16329,S1AWGZ08,43439.55347,43439.68681
16330,S1AWGZ08,43439.69236,43439.91319
16331,S1AWGZ08,43439.91319,43440.49931
16332,S1AWGZ08,43440.51597,43440.76597
16333,S1AWGZ08,43440.76528,43441.59028
16334,S1AWGZ08,43441.65625,43441.74236
16335,S1AWGZ08,43441.66111,43441.80625
16336,S1AWGZ08,43441.80625,43442.70694
16337,S1AWGZ88,43455.39028,43455.49375
16338,S1AWGZ88,43457.50903,43458.41597
16339,S1AWGZ88,43462.74306,43462.92292
16340,S1AWHA01,43437.61319,43437.68333
16341,S1AWHA01,43441.67986,43441.72569
16342,S1AWHA01,43446.60903,43446.65625
16343,S1AWHA01,43446.78056,43447.35556
16344,S1AWHA01,43451.69931,43452.26667
16345,S1AWHA01,43451.92222,43452.26597
16346,S1AWHA01,43452.41667,43452.48889
16347,S1AWHA01,43452.50764,43452.60556
16348,S1AWHA01,43452.68194,43453.42569
16349,S1AWHA01,43453.37917,43453.425
16350,S1AWHA01,43458.425,43458.46806
16351,S1AWHA01,43458.46944,43458.55556
16352,S1AWHA01,43458.68611,43458.78056
16353,S1AWHA01,43465.31458,43465.40694
16354,S1AWHB52,43441.59931,43441.65556
16355,S1AWHB52,43444.38056,43444.45556
16356,S1AWHB52,43446.57569,43447.70833
16357,S1AWHB52,43446.59792,43446.65694
16358,S1AWHB52,43446.65694,43447.54097
16359,S1AWHB53,43435.19722,43435.25
16360,S1AWHB53,43435.52639,43435.59583
16361,S1AWHB53,43436.12222,43436.17847
16362,S1AWHB53,43439.43333,43439.53611
16363,S1AWHB53,43439.55208,43439.9
16364,S1AWHB53,43440.49583,43440.55625
16365,S1AWHB53,43440.60556,43440.80069
16366,S1AWHB53,43446.72639,43460.59097
16367,S1AWHB53,43448.44306,43448.78056
16368,S1AWHB53,43450.09306,43450.27639
16369,S1AWHB53,43450.47639,43450.58889
16370,S1AWHB53,43460.42986,43460.52569
16371,S1AWHB53,43463.07639,43463.24167
16372,S1AWHB53,43463.19722,43463.24167
16373,S1AWHB53,43463.69306,43463.82847
16374,S1AWHB53,43464.05208,43464.31458
16375,S1AWHB53,43464.61806,43464.66528
16376,S1AWHB53,43464.80139,43464.87292
16377,S1AWHD76,43450.71458,43450.78819
16378,S1AWHD76,43464.50139,43464.54444
16379,S1AWHD76,43464.62431,43464.72292
16380,S1AWHP18,43444.60764,43444.7375
16381,S1AWHR15,43435.79236,43436.41042
16382,S1AWHR15,43440.61042,43440.66042
16383,S1AWHR15,43445.63542,43445.75556
16384,S1AWHR15,43445.77431,43454.54028
16385,S1AWHR15,43462.72431,43462.83056
16386,S1AWHR15,43462.83056,43463.78056
16387,S1AWHR15,43463.78056,43467.47986
16388,S1AWHR30,43437.51319,43437.63958
16389,S1AWHR30,43437.64306,43438.40903
16390,S1AWHR30,43439.01458,43439.06181
16391,S1AWHR30,43456.325,43456.38333
16392,S1AWHR31,43436.90139,43437.36944
16393,S1AWHR31,43442.67153,43442.76597
16394,S1AWHR31,43442.76806,43443.67222
16395,S1AWHR31,43444.66736,43445.46944
16396,S1AWHR31,43445.46944,43445.53472
16397,S1AWHR31,43450.80903,43451.25903
16398,S1AWHR31,43464.55208,43464.61042
16399,S1AWHR33,43435.81806,43435.93264
16400,S1AWHR33,43436.69028,43436.75
16401,S1AWHR33,43437.53681,43437.64514
16402,S1AWHR33,43441.81389,43441.90069
16403,S1AWHR33,43441.82292,43441.89653
16404,S1AWHR33,43442.39306,43442.47292
16405,S1AWHR33,43446.53264,43446.78333
16406,S1AWHR33,43447.36667,43447.47847
16407,S1AWHR33,43460.76597,43460.87083
16408,S1AWHR33,43462.31667,43462.37014
16409,S1AWHR34,43437.59514,43437.71319
16410,S1AWHR34,43446.19583,43446.30139
16411,S1AWHR34,43451.57917,43451.65208
16412,S1AWHR34,43458.56042,43458.67014
16413,S1AWHR34,43465.57361,43465.63333
16414,S1AWHR54,43447.67222,43448.36736
16415,S1AWHR54,43463.54792,43463.59097
16416,S1AWHR60,43440.17847,43440.22222
16417,S1AWHR60,43449.70972,43449.83958
16418,S1AWHR60,43449.84097,43450.5
16419,S1AWHR60,43450.30694,43450.36111
16420,S1AWHR60,43450.5,43451.66319
16421,S1AWHR60,43455.15694,43455.25625
16422,S1AWHR60,43457.0125,43457.14306
16423,S1AWHR61,43441.55694,43441.61875
16424,S1AWHR61,43442.78958,43444.8625
16425,S1AWHR61,43444.77639,43465.72917
16426,S1AWHR61,43446.80972,43452.52083
16427,S1AWHS12,43436.74722,43437.8
16428,S1AWHS12,43451.52847,43451.68889
16429,S1AWHS13,43439.49306,43439.59028
16430,S1AWHS13,43446.99097,43447.05833
16431,S1AWHS13,43451.50833,43451.65069
16432,S1AWHS13,43453.44306,43453.49028
16433,S1AWHU04,43450.25208,43450.35208
16434,S1AWID01,43441.41528,43441.60208
16435,S1AWID01,43444.46528,43444.61042
16436,S1AWID01,43446.43958,43446.55208
16437,S1AWID01,43448.10417,43448.30486
16438,S1AWID01,43448.60486,43448.65486
16439,S1AWID01,43449.78125,43449.90764
16440,S1AWID01,43450.11806,43450.23958
16441,S1AWID01,43450.24722,43450.61319
16442,S1AWID01,43451.38611,43451.44028
16443,S1AWID01,43451.46667,43451.52569
16444,S1AWID01,43451.53056,43451.67778
16445,S1AWID01,43451.76181,43453.44583
16446,S1AWID01,43454.70486,43454.75694
16447,S1AWID01,43455.17847,43455.25069
16448,S1AWID01,43455.66042,43455.75417
16449,S1AWID01,43457.0125,43457.16667
16450,S1AWID01,43459.28681,43459.42361
16451,S1AWID01,43459.43403,43459.50903
16452,S1AWID16,43443.37778,43443.54306
16453,S1AWID16,43443.78472,43444.81319
16454,S1AWID19,43439.77639,43439.82361
16455,S1AWID19,43439.82361,43439.87847
16456,S1AWID19,43456.65278,43456.75972
16457,S1AWID22,43437.44583,43437.60278
16458,S1AWID22,43443.43611,43444.62083
16459,S1AWID22,43453.34861,43453.5375
16460,S1AWID22,43453.5375,43453.58889
16461,S1AWID22,43454.34653,43454.40347
16462,S1AWID22,43457.87986,43458.62153
16463,S1AWID22,43465.99722,43466.31042
16464,S1AWID23,43439.74861,43439.81111
16465,S1AWID23,43454.84236,43454.92153
16466,S1AWID24,43453.47361,43453.64028
16467,S1AWID24,43462.70347,43462.76667
16468,S1AWID24,43463.50903,43463.82153
16469,S1AWID25,43453.36736,43453.62014
16470,S1AWID26,43447.42014,43447.46319
16471,S1AWID28,43449.85903,43451.63403
16472,S1AWID28,43449.92569,43450.39653
16473,S1AWID28,43450.525,43450.5875
16474,S1AWID28,43452.50972,43452.60069
16475,S1AWID28,43462.70417,43462.76667
16476,S1AWID28,43463.50903,43463.82222
16477,S1AWID29,43446.43958,43446.55208
16478,S1AWID29,43448.10417,43448.30486
16479,S1AWID29,43448.60486,43448.65556
16480,S1AWID29,43449.78125,43449.89444
16481,S1AWID29,43450.13194,43450.23958
16482,S1AWID29,43450.24792,43450.60833
16483,S1AWID29,43451.38611,43451.44028
16484,S1AWID29,43451.46667,43451.67778
16485,S1AWID29,43451.75278,43453.44583
16486,S1AWID29,43454.70486,43454.76111
16487,S1AWID29,43455.17847,43455.25069
16488,S1AWID29,43455.66042,43455.75417
16489,S1AWID29,43457.0125,43457.16667
16490,S1AWID29,43459.28681,43459.42917
16491,S1AWID41,43438.60417,43440.62917
16492,S1AWID41,43447.77847,43448.72153
16493,S1AWID41,43449.57431,43449.64375
16494,S1AWID42,43448.93958,43449.38819
16495,S1AWID74,43440.75625,43441.38472
16496,S1AWID74,43441.38472,43445.71597
16497,S1AWID74,43457.63333,43457.68681
16498,S1AWID74,43457.83264,43458.73889
16499,S1AWID84,43438.44236,43438.60764
16500,S1AWID84,43449.47361,43449.57639
16501,S1AWID84,43460.47292,43460.56667
16502,S1AWID84,43464.89931,43465.59236
16503,S1AWIN21,43442.56597,43442.68819
16504,S1AWIN21,43457.59583,43457.80486
16505,S1AWIN21,43458.47292,43458.55556
16506,S1AWIN21,43462.75486,43462.79931
16507,S1AWJB01,43439.53125,43439.60417
16508,S1AWJB01,43440.39028,43440.75278
16509,S1AWJB01,43443.54167,43444.5875
16510,S1AWJB01,43444.85972,43444.95556
16511,S1AWJB01,43453.70069,43453.7625
16512,S1AWJB01,43455.76806,43455.81111
16513,S1AWJG54,43439.53819,43457.48681
16514,S1AWJG55,43458.55486,43458.69722
16515,S1AWJG55,43460.48542,43460.72361
16516,S1AWJG56,43454.76111,43454.80347
16517,S1AWJG56,43461.87014,43462.45139
16518,S1AWJG56,43462.45139,43462.77569
16519,S1AWJG56,43462.73611,43462.85278
16520,S1AWJG56,43465.43611,43465.48819
16521,S1AWJH78,43451.91458,43452.66667
16522,S1AWJH99,43437.93056,43438.27292
16523,S1AWJH99,43451.25625,43451.34375
16524,S1AWJH99,43463.61736,43463.67431
16525,S1AWJH99,43463.67431,43463.72083
16526,S1AWJI01,43446.72014,43447.47917
16527,S1AWJI01,43449.40903,43449.45486
16528,S1AWJI01,43450.71111,43451.62153
16529,S1AWJI01,43460.82153,43460.87222
16530,S1AWJN01,43452.39028,43452.44653
16531,S1AWJN01,43453.49444,43453.53819
16532,S1AWJP11,43438.84444,43439.53125
16533,S1AWJP83,43435.53403,43435.58056
16534,S1AWJP83,43458.82014,43459.53264
16535,S1AWJP83,43461.76597,43461.8375
16536,S1AWJP83,43461.81389,43462.41458
16537,S1AWJP83,43462.41458,43462.56736
16538,S1AWJU04,43435.37778,43435.54444
16539,S1AWJU04,43440.47292,43440.58264
16540,S1AWJU04,43445.75347,43445.83194
16541,S1AWJU04,43449.85694,43449.91667
16542,S1AWJU04,43450.51458,43450.57569
16543,S1AWJU04,43450.99028,43451.3625
16544,S1AWJU04,43451.25556,43451.36111
16545,S1AWJU04,43459.76667,43459.81667
16546,S1AWJU04,43461.40208,43461.54792
16547,S1AWJU04,43462.72153,43462.87847
16548,S1AWJU04,43462.87847,43463.34375
16549,S1AWJU04,43463.57778,43463.72014
16550,S1AWJY01,43445.42361,43445.58264
16551,S1AWJY01,43456.80903,43457.34236
16552,S1AWJZ01,43444.60764,43444.74375
16553,S1AWJZ01,43444.74792,43445.43958
16554,S1AWJZ01,43445.44028,43445.69722
16555,S1AWJZ01,43456.24653,43456.35764
16556,S1AWJZ01,43460.61042,43460.70694
16557,S1AWJZ01,43460.925,43461.00278
16558,S1AWKA33,43455.57292,43455.69861
16559,S1AWKA33,43455.69861,43455.74931
16560,S1AWKA33,43455.74931,43455.88611
16561,S1AWKA33,43455.81875,43455.86667
16562,S1AWKA33,43455.89167,43456.54722
16563,S1AWKA33,43456.54722,43456.68333
16564,S1AWKA33,43456.75347,43459.6875
16565,S1AWKA33,43458.75,43459.6875
16566,S1AWKA33,43459.68819,43461.85556
16567,S1AWKD02,43438.94097,43438.98681
16568,S1AWKD02,43448.59583,43449.39861
16569,S1AWKD72,43437.67222,43437.73889
16570,S1AWKD72,43458.51944,43458.59583
16571,S1AWKD72,43465.78611,43465.85833
16572,S1AWKM70,43459.53125,43459.59028
16573,S1AWKM70,43459.53542,43459.58611
16574,S1AWKM70,43462.56528,43462.63472
16575,S1AWKO10,43442.22708,43442.30069
16576,S1AWKO10,43447.30417,43447.35278
16577,S1AWKO10,43450.69097,43450.74167
16578,S1AWKO10,43457.47569,43457.52153
16579,S1AWKO85,43435.26597,43435.35556
16580,S1AWKO85,43435.3875,43435.50903
16581,S1AWKO85,43435.50903,43437.60139
16582,S1AWKO85,43435.96042,43436.20208
16583,S1AWKO85,43436.27847,43436.34306
16584,S1AWKO85,43436.96111,43437.19444
16585,S1AWKO85,43437.95139,43438.19861
16586,S1AWKO85,43438.66736,43438.71667
16587,S1AWKO85,43438.67083,43438.71319
16588,S1AWKO85,43438.74028,43438.85278
16589,S1AWKO85,43438.84514,43440.54722
16590,S1AWKO85,43438.89028,43440.33889
16591,S1AWKO85,43440.54722,43444.56319
16592,S1AWKO85,43440.85764,43441.59028
16593,S1AWKO85,43441.60486,43441.70139
16594,S1AWKO85,43441.61667,43441.70069
16595,S1AWKO85,43441.95972,43442.33819
16596,S1AWKO85,43442.94861,43443.34028
16597,S1AWKO85,43443.94931,43444.34375
16598,S1AWKO85,43444.65278,43444.70694
16599,S1AWKO85,43444.73264,43445.77153
16600,S1AWKO85,43445.27014,43445.33958
16601,S1AWKO85,43445.77153,43446.71181
16602,S1AWKO85,43445.96944,43446.19792
16603,S1AWKO85,43446.26944,43446.34514
16604,S1AWKO85,43446.71181,43446.75625
16605,S1AWKO85,43446.96389,43447.21181
16606,S1AWKO85,43447.22708,43447.52431
16607,S1AWKO85,43447.27847,43447.33889
16608,S1AWKO85,43447.53681,43447.69931
16609,S1AWKO85,43447.5375,43447.69931
16610,S1AWKO85,43447.59583,43447.69931
16611,S1AWKO85,43447.97361,43448.2125
16612,S1AWKO85,43448.26319,43448.33819
16613,S1AWKO85,43448.62292,43449.33819
16614,S1AWKO85,43448.96597,43449.18542
16615,S1AWKO85,43449.27083,43449.33819
16616,S1AWKO85,43449.96528,43450.20347
16617,S1AWKO85,43450.27361,43450.34236
16618,S1AWKO85,43450.96458,43451.20625
16619,S1AWKO85,43451.27083,43451.34167
16620,S1AWKO85,43451.94514,43452.34306
16621,S1AWKO85,43452.96736,43453.20694
16622,S1AWKO85,43453.27361,43453.34167
16623,S1AWKO85,43453.54028,43454.69931
16624,S1AWKO85,43454.97917,43455.19931
16625,S1AWKO85,43455.26875,43455.34028
16626,S1AWKO85,43456.27292,43456.33681
16627,S1AWKO85,43457.27153,43457.32986
16628,S1AWKO85,43457.67708,43457.73611
16629,S1AWKO85,43457.96597,43458.20069
16630,S1AWKO85,43458.27569,43458.34236
16631,S1AWKO85,43458.96319,43459.20347
16632,S1AWKO85,43459.27778,43459.33889
16633,S1AWKO85,43460.27847,43460.33958
16634,S1AWKO85,43460.96389,43461.20417
16635,S1AWKO85,43461.27569,43461.33681
16636,S1AWKO85,43461.96667,43462.19931
16637,S1AWKO85,43462.27014,43462.34236
16638,S1AWKO85,43462.96597,43463.20764
16639,S1AWKO85,43463.27639,43463.33889
16640,S1AWKO85,43463.51667,43463.68264
16641,S1AWKO85,43463.96597,43464.19514
16642,S1AWKO85,43464.26875,43464.33958
16643,S1AWKO85,43464.34653,43464.38958
16644,S1AWKO85,43464.49514,43464.66181
16645,S1AWKO85,43464.95625,43465.20069
16646,S1AWKO85,43465.26944,43465.34028
16647,S1AWKO85,43465.47014,43465.76597
16648,S1AWKO85,43465.96458,43466.20764
16649,S1AWKP05,43450.34167,43450.76458
16650,S1AWKP05,43465.91875,43466.51042
16651,S1AWKP19,43462.79028,43463.49514
16652,S1AWKP19,43462.80556,43463.38472
16653,S1AWKP19,43462.82917,43463.36597
16654,S1AWKP19,43463.39722,43463.43958
16655,S1AWKP19,43463.49514,43463.64306
16656,S1AWKP19,43463.52222,43463.56875
16657,S1AWKP19,43463.59653,43463.66806
16658,S1AWKP19,43463.63819,43463.68264
16659,S1AWKP41,43465.55833,43465.6625
16660,S1AWKP41,43465.6625,43465.71875
16661,S1AWKP61,43447.77014,43447.81736
16662,S1AWKP61,43447.82847,43448.45208
16663,S1AWKP61,43463.57986,43464.68194
16664,S1AWKP61,43464.61736,43464.68194
16665,S1AWKR01,43441.45556,43441.64653
16666,S1AWKR01,43443.51389,43443.55625
16667,S1AWKR01,43447.29236,43447.61597
16668,S1AWKR01,43453.51875,43453.70347
16669,S1AWKR01,43453.70486,43453.74931
16670,S1AWKR01,43453.89375,43454.44722
16671,S1AWKR01,43455.15764,43455.26042
16672,S1AWKR01,43457.0125,43457.14306
16673,S1AWKR01,43461.63403,43461.7
16674,S1AWKR01,43461.89444,43462.29375
16675,S1AWKR01,43462.83125,43463.43403
16676,S1AWKR01,43463.51667,43463.56667
16677,S1AWKR59,43448.57917,43449.61042
16678,S1AWKR59,43449.75625,43461.48819
16679,S1AWKR59,43458.75625,43461.48819
16680,S1AWKW05,43448.67778,43449.62986
16681,S1AWKW05,43449.33889,43449.62986
16682,S1AWKW05,43449.64861,43449.71111
16683,S1AWKZ01,43458.74236,43458.80903
16684,S1AWKZ01,43459.71042,43460.38403
16685,S1AWMA49,43441.81319,43442.65556
16686,S1AWMA49,43442.51111,43442.60139
16687,S1AWMA49,43442.90833,43442.99931
16688,S1AWMA49,43443.59583,43444.47083
16689,S1AWMA49,43455.15764,43455.25625
16690,S1AWMA49,43457.01181,43457.14306
16691,S1AWMA49,43458.73681,43458.78194
16692,S1AWMA55,43453.76181,43454.68333
16693,S1AWMA55,43463.41667,43463.84375
16694,S1AWMA56,43450.81181,43451.16319
16695,S1AWMA56,43456.66181,43456.71528
16696,S1AWMA56,43456.85486,43457.39375
16697,S1AWMA56,43457.39444,43457.4875
16698,S1AWMA56,43461.81806,43462.48403
16699,S1AWMA56,43462.48403,43462.53542
16700,S1AWMA56,43463.7625,43463.91319
16701,S1AWMA57,43436.79792,43436.88819
16702,S1AWMA57,43439.61944,43439.73958
16703,S1AWMA57,43443.53125,43443.60139
16704,S1AWMA57,43447.79792,43447.88681
16705,S1AWMA57,43447.88681,43448.07083
16706,S1AWMA57,43447.88819,43449.56806
16707,S1AWMA57,43448.57639,43448.63472
16708,S1AWMA57,43448.65972,43448.72778
16709,S1AWMA57,43448.72847,43448.77708
16710,S1AWMA57,43448.90417,43449.04653
16711,S1AWMA57,43449.56806,43449.77917
16712,S1AWMA57,43457.67153,43457.72569
16713,S1AWMA57,43462.95417,43463.45764
16714,S1AWMA58,43457.51042,43457.5625
16715,S1AWMA59,43441.52569,43441.59792
16716,S1AWMA59,43442.80417,43442.925
16717,S1AWMA59,43456.89792,43457
16718,S1AWMA59,43456.92569,43457.59931
16719,S1AWMA59,43456.92569,43457.59931
16720,S1AWMA59,43456.93264,43457.59861
16721,S1AWMA59,43457.59861,43457.69792
16722,S1AWMA59,43457.76181,43458.43333
16723,S1AWMA59,43458.43403,43459.04375
16724,S1AWMA59,43459.38542,43462.67014
16725,S1AWMA59,43463.73056,43463.7875
16726,S1AWMA61,43445.54792,43445.70625
16727,S1AWMA61,43445.73819,43445.81597
16728,S1AWMA61,43445.73819,43445.78333
16729,S1AWMA61,43455.15694,43455.25556
16730,S1AWMA61,43457.0125,43457.14306
16731,S1AWMD02,43441.44444,43441.60278
16732,S1AWMD02,43441.46042,43441.56319
16733,S1AWMD02,43441.56667,43441.64444
16734,S1AWMD02,43442.48958,43442.56806
16735,S1AWMD02,43443.57153,43443.62431
16736,S1AWMD02,43444.14375,43444.19097
16737,S1AWMD02,43447.74653,43452.33333
16738,S1AWMD02,43453.26181,43453.44514
16739,S1AWMD02,43454.47361,43460.71875
16740,S1AWMD02,43460.72431,43461.66597
16741,S1AWMD02,43460.72431,43460.77569
16742,S1AWMD02,43461.66597,43461.81597
16743,S1AWMG57,43435.93333,43436.29028
16744,S1AWMG57,43436.91736,43437.29375
16745,S1AWMG57,43437.91319,43438.29375
16746,S1AWMG57,43438.92639,43439.29236
16747,S1AWMG57,43439.93681,43440.29028
16748,S1AWMG57,43440.47083,43440.64861
16749,S1AWMG57,43440.63194,43453.63889
16750,S1AWMG57,43440.64861,43444.62569
16751,S1AWMG57,43444.65486,43444.75694
16752,S1AWMG57,43444.71944,43444.80486
16753,S1AWMG57,43444.75694,43444.80556
16754,S1AWMG57,43446.80625,43447.57917
16755,S1AWMG57,43452.63264,43453.31181
16756,S1AWMG57,43452.63264,43453.72083
16757,S1AWMG57,43458.92917,43459.38403
16758,S1AWMG57,43459.92569,43460.30417
16759,S1AWMG57,43460.88403,43461.31736
16760,S1AWMG57,43462.19653,43462.30278
16761,S1AWMG57,43462.94167,43463.29861
16762,S1AWMG57,43463.92292,43464.30208
16763,S1AWMG57,43464.82014,43465.44444
16764,S1AWMG57,43465.93542,43466.29792
16765,S1AWMG58,43444.50208,43445.7125
16766,S1AWMG68,43444.67847,43445.7125
16767,S1AWMG68,43445.7125,43452.56875
16768,S1AWMG74,43439.15556,43439.32917
16769,S1AWMG74,43440.63194,43455.63889
16770,S1AWMG74,43456.5875,43457.5125
16771,S1AWMG90,43436.44722,43436.7375
16772,S1AWMG90,43442.47083,43442.55139
16773,S1AWMG90,43443.61875,43443.70208
16774,S1AWMG90,43450.42847,43450.54792
16775,S1AWMG90,43450.55833,43450.71944
16776,S1AWMG90,43454.23125,43454.29653
16777,S1AWMG90,43458.55208,43458.625
16778,S1AWMG90,43459.90556,43460.53889
16779,S1AWMG90,43460.49722,43460.54653
16780,S1AWMG90,43465.54931,43465.60347
16781,S1AWMG90,43465.55764,43465.65278
16782,S1AWMH11,43439.57986,43440.46458
16783,S1AWMH11,43446.98403,43451.74028
16784,S1AWMH11,43457.38056,43457.45694
16785,S1AWMH52,43438.64931,43438.80208
16786,S1AWMH52,43438.80139,43439.61944
16787,S1AWMH52,43439.56944,43439.61944
16788,S1AWMH52,43439.9,43440.39028
16789,S1AWMH52,43440.63194,43447.72222
16790,S1AWMH52,43446.53472,43446.60694
16791,S1AWMH52,43455.15694,43455.25556
16792,S1AWMH52,43457.0125,43457.14306
16793,S1AWMH58,43445.44097,43445.49236
16794,S1AWMH58,43452.69653,43453.525
16795,S1AWMH58,43453.52431,43453.74792
16796,S1AWMH73,43458.6625,43458.76875
16797,S1AWMH73,43465.33333,43465.71111
16798,S1AWMI02,43436.62986,43436.72292
16799,S1AWMI02,43453.68889,43453.78333
16800,S1AWMI02,43455.70139,43455.78194
16801,S1AWMI03,43452.70694,43452.75556
16802,S1AWMI05,43458.69444,43458.80347
16803,S1AWMI07,43448.84722,43449.4375
16804,S1AWMI07,43449.82778,43450.47431
16805,S1AWMI07,43450.47014,43450.66667
16806,S1AWMI07,43451.72292,43452.55486
16807,S1AWMI07,43452.55556,43452.60972
16808,S1AWMI07,43452.62014,43452.69236
16809,S1AWMI07,43452.72708,43454.53333
16810,S1AWMI07,43454.53333,43458.72917
16811,S1AWMI07,43458.79097,43459.45833
16812,S1AWMI07,43459.91736,43460.53472
